raw_log,user_id,timestamp,action,amount,currency,location,device,amount_in_dollars,date,hour,day,month,year,txn_time_diff_hours,is_same_location,is_atm,transaction_risk,device_type,is_same_device,hour_risk,avg_prev_amount,amount_difference_from_avg,cluster
usr:user1082|cashout|$405.67|leeds|2025-06-28 17:35:43|none,user1082,2025-06-28 17:35:43,cashout,405.67,$,leeds,none,405.67,2025-06-28,17,28,6,2025,21.142222222222223,True,False,high,non-smart,False,Low,3414.4778404761905,-3008.8078404761904,0
user1082 2025-06-29 15:54:25 withdrawal 4441.47 london samsung galaxy s10,user1082,2025-06-29 15:54:25,withdrawal,4441.47,none,london,samsung galaxy s10,4441.47,2025-06-29,15,29,6,2025,22.311666666666667,False,False,high,smart,False,Low,3344.5055651162793,1096.964434883721,0
29/06/2025 16:25:16 ::: user1082 *** purchase ::: amt:863.01€ @ liverpool <iphone 13>,user1082,2025-06-29 16:25:16,purchase,863.01,€,liverpool,iphone 13,1380.816,2025-06-29,16,29,6,2025,0.5141666666666667,False,False,moderate,smart,False,Low,3369.436575,-1988.6205750000001,0
usr:user1082|debit|€4920.89|none|2025-06-29 22:28:32|samsung galaxy s10,user1082,2025-06-29 22:28:32,debit,4920.89,€,none,samsung galaxy s10,7873.424000000001,2025-06-29,22,29,6,2025,6.054444444444444,False,False,moderate,smart,False,High,3325.245006666667,4548.178993333334,0
2025-06-29 23:11:23 | user: user1082 | txn: top-up of £8.45 from glasgow | device: iphone 13,user1082,2025-06-29 23:11:23,top-up,8.45,£,glasgow,iphone 13,11.2385,2025-06-29,23,29,6,2025,0.7141666666666666,False,False,low,smart,False,High,3424.1184630434786,-3412.8799630434787,0
2025-06-30 08:25:18 | user: user1082 | txn: top-up of €4646.4 from london | device: samsung galaxy s10,user1082,2025-06-30 08:25:18,top-up,4646.4,€,london,samsung galaxy s10,7434.24,2025-06-30,8,30,6,2025,9.231944444444444,False,False,low,smart,False,Low,3351.503995744681,4082.7360042553187,0
2025-06-30 18:20:52 >> [user1082] did purchase - amt=£657.15 - london // dev:none,user1082,2025-06-30 18:20:52,purchase,657.15,£,london,none,874.0095,2025-06-30,18,30,6,2025,9.926111111111112,True,False,moderate,non-smart,False,Low,3436.5609958333334,-2562.5514958333333,0
user1082 2025-07-01 01:18:37 transfer 4008.18 leeds pixel 6,user1082,2025-07-01 01:18:37,transfer,4008.18,none,leeds,pixel 6,4008.18,2025-07-01,1,1,7,2025,6.9625,False,False,high,smart,False,High,3384.2640265306127,623.9159734693872,0
2025-07-01 08:26:00 - user=user1082 - action=refund €3782.63 - atm: manchester - device=iphone 13,user1082,2025-07-01 08:26:00,refund,3782.63,€,manchester,iphone 13,6052.2080000000005,2025-07-01,8,1,7,2025,7.123055555555555,False,True,high,smart,False,Low,3396.7423460000005,2655.465654,0
2025-07-01 10:04:09 | user: user1082 | txn: purchase of $4854.89 from glasgow | device: none,user1082,2025-07-01 10:04:09,purchase,4854.89,$,glasgow,none,4854.89,2025-07-01,10,1,7,2025,1.6358333333333333,False,False,moderate,non-smart,False,Low,3448.8103,1406.0797000000002,0
usr:user1082|purchase|£855.97|birmingham|2025-07-01 19:05:07|pixel 6,user1082,2025-07-01 19:05:07,purchase,855.97,£,birmingham,pixel 6,1138.4401,2025-07-01,19,1,7,2025,9.016111111111112,False,False,moderate,smart,False,Low,3475.8502942307696,-2337.41019423077,0
2025-07-02 02:13:51::user1082::deposit::4155.04::glasgow::samsung galaxy s10,user1082,2025-07-02 02:13:51,deposit,4155.04,none,glasgow,samsung galaxy s10,4155.04,2025-07-02,2,2,7,2025,7.145555555555555,False,False,low,smart,False,High,3431.74821509434,723.2917849056598,0
usr:user1082|purchase|€1749.71|birmingham|2025-07-02 11:11:43|huawei p30,user1082,2025-07-02 11:11:43,purchase,1749.71,€,birmingham,huawei p30,2799.536,2025-07-02,11,2,7,2025,8.964444444444444,False,False,moderate,smart,False,Low,3445.1425074074073,-645.6065074074072,0
2025-07-02 23:44:31 - user=user1082 - action=refund €449.97 - atm: liverpool - device=none,user1082,2025-07-02 23:44:31,refund,449.97,€,liverpool,none,719.9520000000001,2025-07-02,23,2,7,2025,12.546666666666667,False,True,high,non-smart,False,High,3433.4042072727275,-2713.4522072727273,0
2025-07-03 01:09:53 | user: user1082 | txn: deposit of £2208.27 from none | device: samsung galaxy s10,user1082,2025-07-03 01:09:53,deposit,2208.27,£,none,samsung galaxy s10,2936.9991,2025-07-03,1,3,7,2025,1.4227777777777777,False,False,low,smart,True,High,3384.949703571429,-447.9506035714289,0
user1082 2025-07-04 01:34:05 deposit 1719.36 london iphone 13,user1082,2025-07-04 01:34:05,deposit,1719.36,none,london,iphone 13,1719.36,2025-07-04,1,4,7,2025,24.403333333333332,False,False,low,smart,False,High,3377.0909210526315,-1657.7309210526316,0
usr:user1082|deposit|£1017.19|manchester|2025-07-04 04:53:33|none,user1082,2025-07-04 04:53:33,deposit,1017.19,£,manchester,none,1352.8627000000001,2025-07-04,4,4,7,2025,3.3244444444444445,False,False,low,non-smart,False,High,3348.509353448276,-1995.646653448276,0
2025-07-04 08:05:35 | user: user1082 | txn: debit of £4611.02 from none | device: huawei p30,user1082,2025-07-04 08:05:35,debit,4611.02,£,none,huawei p30,6132.656600000001,2025-07-04,8,4,7,2025,3.2005555555555554,False,False,moderate,smart,True,Low,3314.6848338983054,2817.9717661016957,0
2025-07-04 18:15:39 - user=user1082 - action=cashout €1062.86 - atm: glasgow - device=nokia 3310,user1082,2025-07-04 18:15:39,cashout,1062.86,€,glasgow,nokia 3310,1700.576,2025-07-04,18,4,7,2025,10.167777777777777,False,True,high,non-smart,False,Low,3361.65103,-1661.07503,0
2025-07-05 07:28:24::user1082::debit::4341.25::leeds::nokia 3310,user1082,2025-07-05 07:28:24,debit,4341.25,none,leeds,nokia 3310,4341.25,2025-07-05,7,5,7,2025,13.2125,False,False,moderate,non-smart,False,Low,3334.420291803279,1006.8297081967212,0
2025-07-05 23:14:46::user1082::transfer::2597.44::birmingham::pixel 6,user1082,2025-07-05 23:14:46,transfer,2597.44,none,birmingham,pixel 6,2597.44,2025-07-05,23,5,7,2025,15.772777777777778,False,False,high,smart,False,High,3350.6594806451612,-753.2194806451612,0
usr:user1082|cashout|£1767.48|leeds|2025-07-07 00:02:14|xiaomi mi 11,user1082,2025-07-07 00:02:14,cashout,1767.48,£,leeds,xiaomi mi 11,2350.7484,2025-07-07,0,7,7,2025,24.79111111111111,False,False,high,smart,False,High,3338.7036158730157,-987.9552158730157,0
07/07/2025 13:47:33 ::: user1082 *** refund ::: amt:323.36$ @ birmingham <pixel 6>,user1082,2025-07-07 13:47:33,refund,323.36,$,birmingham,pixel 6,323.36,2025-07-07,13,7,7,2025,13.755277777777778,False,False,high,smart,False,Low,3323.266815625,-2999.906815625,0
2025-07-08 07:39:11 >> [user1082] did refund - amt=£2453.96 - birmingham // dev:xiaomi mi 11,user1082,2025-07-08 07:39:11,refund,2453.96,£,birmingham,xiaomi mi 11,3263.7668000000003,2025-07-08,7,8,7,2025,17.860555555555557,True,False,high,smart,False,Low,3277.114403076923,-13.347603076922496,0
usr:user1082|cashout|£2113.39|cardiff|2025-07-08 16:33:52|huawei p30,user1082,2025-07-08 16:33:52,cashout,2113.39,£,cardiff,huawei p30,2810.8087,2025-07-08,16,8,7,2025,8.911388888888888,False,False,high,smart,False,Low,3276.912166666667,-466.1034666666669,0
user1082 2025-07-09 08:26:17 purchase 189.45 manchester iphone 13,user1082,2025-07-09 08:26:17,purchase,189.45,none,manchester,iphone 13,189.45,2025-07-09,8,9,7,2025,15.873611111111112,False,False,moderate,smart,False,Low,3269.9553985074626,-3080.505398507463,0
2025-07-09 18:07:17 | user: user1082 | txn: refund of $3179.98 from birmingham | device: nokia 3310,user1082,2025-07-09 18:07:17,refund,3179.98,$,birmingham,nokia 3310,3179.98,2025-07-09,18,9,7,2025,9.683333333333334,False,False,high,non-smart,False,Low,3224.653848529412,-44.67384852941177,0
2025-07-10 06:11:04 - user=user1082 - action=deposit $2074.2 - atm: cardiff - device=huawei p30,user1082,2025-07-10 06:11:04,deposit,2074.2,$,cardiff,huawei p30,2074.2,2025-07-10,6,10,7,2025,12.063055555555556,False,True,low,smart,False,High,3224.0064014492755,-1149.8064014492757,0
2025-07-10 12:10:48 - user=user1082 - action=top-up $3409.5 - atm: london - device=pixel 6,user1082,2025-07-10 12:10:48,top-up,3409.5,$,london,pixel 6,3409.5,2025-07-10,12,10,7,2025,5.995555555555556,False,True,low,smart,False,Low,3207.5805957142857,201.91940428571434,0
usr:user1082|debit|$3333.72|none|2025-07-10 14:42:50|none,user1082,2025-07-10 14:42:50,debit,3333.72,$,none,none,3333.72,2025-07-10,14,10,7,2025,2.533888888888889,False,False,moderate,non-smart,False,Low,3210.4245309859157,123.29546901408412,0
2025-07-10 16:01:13 - user=user1082 - action=withdrawal €632.11 - atm: birmingham - device=nokia 3310,user1082,2025-07-10 16:01:13,withdrawal,632.11,€,birmingham,nokia 3310,1011.3760000000001,2025-07-10,16,10,7,2025,1.3063888888888888,False,True,high,non-smart,False,Low,3212.136968055556,-2200.7609680555556,0
2025-07-11 13:40:19::user1082::deposit::3183.9::glasgow::iphone 13,user1082,2025-07-11 13:40:19,deposit,3183.9,none,glasgow,iphone 13,3183.9,2025-07-11,13,11,7,2025,21.651666666666667,False,False,low,smart,False,Low,3181.9895575342466,1.9104424657534764,0
user1082 2025-07-12 12:54:38 debit 1028.8 leeds iphone 13,user1082,2025-07-12 12:54:38,debit,1028.8,none,leeds,iphone 13,1028.8,2025-07-12,12,12,7,2025,23.238611111111112,False,False,moderate,smart,False,Low,3182.0153743243245,-2153.2153743243243,0
2025-07-13 06:33:41 - user=user1082 - action=top-up £4994.68 - atm: glasgow - device=none,user1082,2025-07-13 06:33:41,top-up,4994.68,£,glasgow,none,6642.924400000001,2025-07-13,6,13,7,2025,17.650833333333335,False,True,low,non-smart,False,High,3153.305836,3489.618564000001,0
2025-07-13 06:43:06 >> [user1082] did debit - amt=£350.51 - glasgow // dev:huawei p30,user1082,2025-07-13 06:43:06,debit,350.51,£,glasgow,huawei p30,466.17830000000004,2025-07-13,6,13,7,2025,0.15694444444444444,True,False,moderate,smart,False,High,3199.221869736842,-2733.043569736842,0
2025-07-14 00:55:22 - user=user1082 - action=withdrawal $4363.44 - atm: manchester - device=pixel 6,user1082,2025-07-14 00:55:22,withdrawal,4363.44,$,manchester,pixel 6,4363.44,2025-07-14,0,14,7,2025,18.204444444444444,False,True,high,smart,False,High,3163.7277974025974,1199.7122025974022,0
2025-07-14 16:56:28 >> [user1082] did refund - amt=£878.61 - manchester // dev:iphone 13,user1082,2025-07-14 16:56:28,refund,878.61,£,manchester,iphone 13,1168.5513,2025-07-14,16,14,7,2025,16.018333333333334,True,False,high,smart,False,Low,3179.108723076923,-2010.557423076923,0
2025-07-16 00:07:24 | user: user1082 | txn: transfer of €1184.74 from leeds | device: iphone 13,user1082,2025-07-16 00:07:24,transfer,1184.74,€,leeds,iphone 13,1895.584,2025-07-16,0,16,7,2025,31.182222222222222,False,False,high,smart,False,High,3153.6586291139242,-1258.0746291139242,0
2025-07-16 08:02:17 - user=user1082 - action=transfer $1128.28 - atm: liverpool - device=huawei p30,user1082,2025-07-16 08:02:17,transfer,1128.28,$,liverpool,huawei p30,1128.28,2025-07-16,8,16,7,2025,7.914722222222222,False,True,high,smart,False,Low,3137.93269625,-2009.65269625,0
usr:user1082|deposit|£4966.54|leeds|2025-07-17 10:24:19|huawei p30,user1082,2025-07-17 10:24:19,deposit,4966.54,£,leeds,huawei p30,6605.4982,2025-07-17,10,17,7,2025,26.36722222222222,False,False,low,smart,False,Low,3113.1221691358023,3492.3760308641977,0
2025-07-18 01:29:49 - user=user1082 - action=top-up £2702.67 - atm: glasgow - device=huawei p30,user1082,2025-07-18 01:29:49,top-up,2702.67,£,glasgow,huawei p30,3594.5511,2025-07-18,1,18,7,2025,15.091666666666667,False,True,low,smart,False,High,3155.7121207317073,438.83897926829286,0
2025-07-18 13:41:51 >> [user1082] did purchase - amt=£1765.35 - leeds // dev:xiaomi mi 11,user1082,2025-07-18 13:41:51,purchase,1765.35,£,leeds,xiaomi mi 11,2347.9155,2025-07-18,13,18,7,2025,12.200555555555555,False,False,moderate,smart,False,Low,3160.9993373493976,-813.0838373493975,0
18/07/2025 17:44:06 ::: user1082 *** debit ::: amt:3741.09€ @ birmingham <nokia 3310>,user1082,2025-07-18 17:44:06,debit,3741.09,€,birmingham,nokia 3310,5985.744000000001,2025-07-18,17,18,7,2025,4.0375,False,False,moderate,non-smart,False,Low,3151.319767857143,2834.424232142858,0
usr:user1082|transfer|£1895.23|birmingham|2025-07-19 22:56:10|samsung galaxy s10,user1082,2025-07-19 22:56:10,transfer,1895.23,£,birmingham,samsung galaxy s10,2520.6559,2025-07-19,22,19,7,2025,29.20111111111111,True,False,high,smart,False,High,3184.665935294118,-664.0100352941176,0
2025-07-21 23:19:54::user1082::refund::3220.44::london::huawei p30,user1082,2025-07-21 23:19:54,refund,3220.44,none,london,huawei p30,3220.44,2025-07-21,23,21,7,2025,48.39555555555555,False,False,high,smart,False,High,3176.9448883720934,43.49511162790668,0
2025-07-22 11:13:45 >> [user1082] did withdrawal - amt=£2773.9 - cardiff // dev:xiaomi mi 11,user1082,2025-07-22 11:13:45,withdrawal,2773.9,£,cardiff,xiaomi mi 11,3689.2870000000003,2025-07-22,11,22,7,2025,11.8975,False,False,high,smart,False,Low,3177.4448321839086,511.84216781609166,0
usr:user1082|withdrawal|$830.48|cardiff|2025-07-22 12:16:04|xiaomi mi 11,user1082,2025-07-22 12:16:04,withdrawal,830.48,$,cardiff,xiaomi mi 11,830.48,2025-07-22,12,22,7,2025,1.0386111111111112,True,False,high,smart,False,Low,3183.2612204545453,-2352.7812204545453,0
23/07/2025 14:00:03 ::: user1082 *** withdrawal ::: amt:4976.23$ @ liverpool <iphone 13>,user1082,2025-07-23 14:00:03,withdrawal,4976.23,$,liverpool,iphone 13,4976.23,2025-07-23,14,23,7,2025,25.733055555555556,False,False,high,smart,False,Low,3156.8254764044946,1819.404523595505,0
2025-07-23 14:07:20 - user=user1082 - action=purchase £1452.48 - atm: manchester - device=nokia 3310,user1082,2025-07-23 14:07:20,purchase,1452.48,£,manchester,nokia 3310,1931.7984000000001,2025-07-23,14,23,7,2025,0.1213888888888889,False,True,moderate,non-smart,False,Low,3177.0410822222225,-1245.2426822222224,0
2025-07-23 17:51:17 - user=user1082 - action=transfer $1883.4 - atm: liverpool - device=iphone 13,user1082,2025-07-23 17:51:17,transfer,1883.4,$,liverpool,iphone 13,1883.4,2025-07-23,17,23,7,2025,3.7325,False,True,high,smart,False,Low,3163.357096703297,-1279.9570967032969,0
user1082 2025-07-24 04:21:59 withdrawal 3161.96 birmingham iphone 13,user1082,2025-07-24 04:21:59,withdrawal,3161.96,none,birmingham,iphone 13,3161.96,2025-07-24,4,24,7,2025,10.511666666666667,False,False,high,smart,False,High,3149.4445195652174,12.515480434782603,0
25/07/2025 16:29:52 ::: user1082 *** transfer ::: amt:1489.75$ @ none <iphone 13>,user1082,2025-07-25 16:29:52,transfer,1489.75,$,none,iphone 13,1489.75,2025-07-25,16,25,7,2025,36.131388888888885,False,False,high,smart,False,Low,3149.579094623656,-1659.8290946236561,0
2025-07-25 16:48:28 | user: user1082 | txn: debit of €262.61 from leeds | device: xiaomi mi 11,user1082,2025-07-25 16:48:28,debit,262.61,€,leeds,xiaomi mi 11,420.17600000000004,2025-07-25,16,25,7,2025,0.31,False,False,moderate,smart,False,Low,3131.9213382978724,-2711.7453382978724,0
2025-07-26 22:50:55 | user: user1082 | txn: deposit of €2964.99 from liverpool | device: nokia 3310,user1082,2025-07-26 22:50:55,deposit,2964.99,€,liverpool,nokia 3310,4743.9839999999995,2025-07-26,22,26,7,2025,30.04083333333333,False,False,low,non-smart,False,High,3103.3766505263156,1640.6073494736838,0
2025-07-27 13:47:53 | user: user1082 | txn: deposit of €3023.65 from liverpool | device: none,user1082,2025-07-27 13:47:53,deposit,3023.65,€,liverpool,none,4837.84,2025-07-27,13,27,7,2025,14.949444444444444,True,False,low,non-smart,False,Low,3120.4663104166666,1717.3736895833335,0
2025-07-27 20:23:30::user1082::deposit::518.72::london::samsung galaxy s10,user1082,2025-07-27 20:23:30,deposit,518.72,none,london,samsung galaxy s10,518.72,2025-07-27,20,27,7,2025,6.5936111111111115,False,False,low,smart,False,Low,3138.171193814433,-2619.4511938144333,0
2025-07-27 21:47:27::user1082::cashout::2942.86::none::huawei p30,user1082,2025-07-27 21:47:27,cashout,2942.86,none,none,huawei p30,2942.86,2025-07-27,21,27,7,2025,1.3991666666666667,False,False,high,smart,False,Low,3111.4420999999998,-168.58209999999963,0
2025-07-27 21:50:26::user1082::refund::3521.0::london::nokia 3310,user1082,2025-07-27 21:50:26,refund,3521.0,none,london,nokia 3310,3521.0,2025-07-27,21,27,7,2025,0.04972222222222222,False,False,high,non-smart,False,Low,3109.7392505050507,411.2607494949493,0
2025-07-28 06:15:11 >> [user1082] did debit - amt=€3794.87 - birmingham // dev:xiaomi mi 11,user1082,2025-07-28 06:15:11,debit,3794.87,€,birmingham,xiaomi mi 11,6071.792,2025-07-28,6,28,7,2025,8.4125,False,False,moderate,smart,False,High,3113.8518580000004,2957.940142,0
usr:user1082|top-up|$4712.8|cardiff|2025-07-28 16:53:22|xiaomi mi 11,user1082,2025-07-28 16:53:22,top-up,4712.8,$,cardiff,xiaomi mi 11,4712.8,2025-07-28,16,28,7,2025,10.636388888888888,False,False,low,smart,False,Low,3143.138394059406,1569.6616059405942,0
28/07/2025 16:58:13 ::: user1082 *** top-up ::: amt:183.31£ @ cardiff <samsung galaxy s10>,user1082,2025-07-28 16:58:13,top-up,183.31,£,cardiff,samsung galaxy s10,243.8023,2025-07-28,16,28,7,2025,0.08083333333333333,True,False,low,smart,False,Low,3158.5272333333332,-2914.7249333333334,0
2025-07-29 18:22:20 | user: user1082 | txn: cashout of $88.58 from cardiff | device: pixel 6,user1082,2025-07-29 18:22:20,cashout,88.58,$,cardiff,pixel 6,88.58,2025-07-29,18,29,7,2025,25.401944444444446,True,False,high,smart,False,Low,3130.2289330097087,-3041.648933009709,0
2025-07-29 20:48:05::user1082::top-up::1808.75::none::huawei p30,user1082,2025-07-29 20:48:05,top-up,1808.75,none,none,huawei p30,1808.75,2025-07-29,20,29,7,2025,2.4291666666666667,False,False,low,smart,False,Low,3100.9823086538463,-1292.2323086538463,0
user1083 2025-06-02 06:31:28 top-up 2102.8 cardiff xiaomi mi 11,user1083,2025-06-02 06:31:28,top-up,2102.8,none,cardiff,xiaomi mi 11,2102.8,2025-06-02,6,2,6,2025,-1.0,False,False,low,smart,False,High,2102.8,0.0,0
2025-06-02 18:01:48 - user=user1083 - action=top-up £4413.08 - atm: none - device=samsung galaxy s10,user1083,2025-06-02 18:01:48,top-up,4413.08,£,none,samsung galaxy s10,5869.3964000000005,2025-06-02,18,2,6,2025,11.505555555555556,False,True,low,smart,False,Low,2102.8,3766.5964000000004,0
2025-06-07 01:44:48 >> [user1083] did purchase - amt=$1743.42 - manchester // dev:samsung galaxy s10,user1083,2025-06-07 01:44:48,purchase,1743.42,$,manchester,samsung galaxy s10,1743.42,2025-06-07,1,7,6,2025,103.71666666666667,False,False,moderate,smart,False,High,3986.0982000000004,-2242.6782000000003,-1
2025-06-07 07:19:59 - user=user1083 - action=refund €494.43 - atm: manchester - device=iphone 13,user1083,2025-06-07 07:19:59,refund,494.43,€,manchester,iphone 13,791.0880000000001,2025-06-07,7,7,6,2025,5.586388888888889,True,True,high,smart,False,Low,3238.5388000000003,-2447.4508,0
user1083 2025-06-07 19:12:25 debit 3251.24 london nokia 3310,user1083,2025-06-07 19:12:25,debit,3251.24,none,london,nokia 3310,3251.24,2025-06-07,19,7,6,2025,11.873888888888889,False,False,moderate,non-smart,False,Low,2626.6761,624.5638999999996,0
user1083 2025-06-08 00:28:04 deposit 3391.34 birmingham iphone 13,user1083,2025-06-08 00:28:04,deposit,3391.34,none,birmingham,iphone 13,3391.34,2025-06-08,0,8,6,2025,5.260833333333333,False,False,low,smart,False,High,2751.5888800000002,639.7511199999999,0
2025-06-08 03:45:53 | user: user1083 | txn: withdrawal of £3232.08 from glasgow | device: iphone 13,user1083,2025-06-08 03:45:53,withdrawal,3232.08,£,glasgow,iphone 13,4298.6664,2025-06-08,3,8,6,2025,3.2969444444444442,False,False,high,smart,False,High,2858.214066666667,1440.4523333333332,0
